RSTB-RXN RSTA-RXN
DEOXYRIBOSE-P-ALD-RXN DXS-RXN
DEOXYRIBOSE-P-ALD-RXN RXN0-2381
DEOXYRIBOSE-P-ALD-RXN DEHYDDEOXPHOSGALACT-ALDOL-RXN
DEOXYRIBOSE-P-ALD-RXN RXN0-5234
DEOXYRIBOSE-P-ALD-RXN TAGAALDOL-RXN
DEOXYRIBOSE-P-ALD-RXN F16ALDOLASE-RXN
DEOXYRIBOSE-P-ALD-RXN TRIOSEPISOMERIZATION-RXN
DEOXYRIBOSE-P-ALD-RXN 2TRANSKETO-RXN
DEOXYRIBOSE-P-ALD-RXN RXN0-313
DEOXYRIBOSE-P-ALD-RXN D-PPENTOMUT-RXN
DEOXYRIBOSE-P-ALD-RXN GAPOXNPHOSPHN-RXN
DEOXYRIBOSE-P-ALD-RXN MHPELY-RXN
DEOXYRIBOSE-P-ALD-RXN ALCOHOL-DEHYDROG-RXN
DEOXYRIBOSE-P-ALD-RXN RXN0-2022
DEOXYRIBOSE-P-ALD-RXN ACETALD-DEHYDROG-RXN
RXN0-5052 3.4.23.43-RXN
RXN0-5052 RXN0-3201
RXN0-5052 RXN0-5194
RXN0-5052 3.4.13.21-RXN
RXN0-5052 3.4.11.1-RXN
RXN0-5052 3.4.21.92-RXN
RXN0-5052 3.4.11.4-RXN
RXN0-5052 RXN0-5051
RXN0-5052 R15-RXN
RXN0-5052 RXN0-5204
RXN0-5052 3.4.21.53-RXN
RXN0-5052 3.4.24.55-RXN
RXN0-5052 3.1.3.16-RXN
RXN0-5052 RXN0-3221
RXN0-5052 3.4.13.18-RXN
RXN0-5052 RXN0-3241
RXN0-5052 3.5.1.28-RXN
RXN0-5052 RXN0-6366
RXN0-5052 RXN0-5103
RXN0-5052 3.4.21.87-RXN
RXN0-5052 LEUCYLTRANSFERASE-RXN
RXN0-5052 RXN0-3261
RXN0-5052 3.4.24.70-RXN
RXN0-5052 GAMMA-GLUTAMYLTRANSFERASE-RXN
RXN0-5052 3.4.21.102-RXN
RXN0-5052 PROTEIN-KINASE-RXN
RXN0-5052 ABC-22-RXN
RXN0-5052 3.4.21.83-RXN
RXN0-5052 3.4.11.9-RXN
RXN0-5052 3.4.15.5-RXN
RXN0-5052 3.4.13.9-RXN
RXN0-5051 3.4.23.43-RXN
RXN0-5051 RXN0-3201
RXN0-5051 RXN0-5194
RXN0-5051 3.4.13.21-RXN
RXN0-5051 3.4.11.1-RXN
RXN0-5051 3.4.21.92-RXN
RXN0-5051 3.4.11.4-RXN
RXN0-5051 RXN0-5052
RXN0-5051 R15-RXN
RXN0-5051 RXN0-5204
RXN0-5051 3.4.21.53-RXN
RXN0-5051 3.4.24.55-RXN
RXN0-5051 3.1.3.16-RXN
RXN0-5051 RXN0-3221
RXN0-5051 3.4.13.18-RXN
RXN0-5051 RXN0-3241
RXN0-5051 3.5.1.28-RXN
RXN0-5051 RXN0-6366
RXN0-5051 RXN0-5103
RXN0-5051 3.4.21.87-RXN
RXN0-5051 LEUCYLTRANSFERASE-RXN
RXN0-5051 RXN0-3261
RXN0-5051 3.4.24.70-RXN
RXN0-5051 GAMMA-GLUTAMYLTRANSFERASE-RXN
RXN0-5051 3.4.21.102-RXN
RXN0-5051 PROTEIN-KINASE-RXN
RXN0-5051 ABC-22-RXN
RXN0-5051 3.4.21.83-RXN
RXN0-5051 3.4.11.9-RXN
RXN0-5051 3.4.15.5-RXN
RXN0-5051 3.4.13.9-RXN
L-RHAMNONATE-DEHYDRATASE-RXN RXN0-5433
NARX-RXN NARLX-RXN
NARX-RXN NARPX-RXN
HYDG-RXN HYDH-RXN
GCVT-RXN METHYLENETHFDEHYDROG-NADP-RXN
GCVT-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
GCVT-RXN RXN-8629
GCVT-RXN THYMIDYLATESYN-RXN
GCVT-RXN 1.5.1.20-RXN
GCVT-RXN GLYOHMETRANS-RXN
RXN0-4322 RXN0-5214
CYTD-RED-RXN UBIQUINOL-OX-RXN
CYTD-RED-RXN CYTC-RED-RXN
CYTD-RED-RXN MENCYT-RXN
CYTD-RED-RXN DMKCYT-RXN
CYTD-RED-RXN CYTD-OX-RXN
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN TRANS-RXN0-447
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN DEOXYADENPHOSPHOR-RXN
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN ADENINE-DEAMINASE-RXN
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN ADENPHOSPHOR-RXN
ACETATEKIN-RXN ACSERLY-RXN
ACETATEKIN-RXN PHOSACETYLTRANS-RXN
ACETATEKIN-RXN ACECOATRANS-RXN
ACETATEKIN-RXN CITC-RXN
ACETATEKIN-RXN ACETOACETYL-COA-TRANSFER-RXN
ACETATEKIN-RXN RXN0-1981
ACETATEKIN-RXN ACETATE--COA-LIGASE-RXN
ACETATEKIN-RXN RXN0-5414
RXN0-5470 RXN0-6720
RXN0-5470 RXN0-5469
RXN0-5470 RXN0-5460
RXN0-5454 RXN0-6982
RXN0-5454 ASPARAGINE--TRNA-LIGASE-RXN
RXN0-5454 TRANS-RXN-262
RXN0-5454 ASPARAGHYD-RXN
RXN0-5456 RXN-982
RXN0-5456 RXN0-5459
RXN0-5455 TRANS-RXN0-465
PHOP-RXN PHOQ-RXN
DEOXYGUANPHOSPHOR-RXN RXN0-5199
DEOXYGUANPHOSPHOR-RXN DEOXYADENPHOSPHOR-RXN
DEOXYGUANPHOSPHOR-RXN GUANINE-DEAMINASE-RXN
DEOXYGUANPHOSPHOR-RXN URA-PHOSPH-RXN
DEOXYGUANPHOSPHOR-RXN DEOXYINOPHOSPHOR-RXN
DEOXYGUANPHOSPHOR-RXN THYM-PHOSPH-RXN
DEOXYGUANPHOSPHOR-RXN GUANPRIBOSYLTRAN-RXN
RXN0-5459 RXN0-5456
RXN0-5040 ADCLY-RXN
RXN0-5040 H2PTEROATESYNTH-RXN
RXN0-5039 RXN0-5021
RXN0-5039 5.99.1.3-RXN
RXN0-5039 3.1.11.6-RXN
RXN0-5039 RXN0-2605
RXN0-5039 RXN0-4261
RXN0-5039 3.1.21.1-RXN
ARGSUCCINLYA-RXN RXN0-272
ARGSUCCINLYA-RXN FUMHYDR-RXN
ARGSUCCINLYA-RXN SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
ARGSUCCINLYA-RXN ABC-4-RXN
ARGSUCCINLYA-RXN RXN0-5245
ARGSUCCINLYA-RXN RXN0-2162
ARGSUCCINLYA-RXN RXN0-3261
ARGSUCCINLYA-RXN ARGININE--TRNA-LIGASE-RXN
ARGSUCCINLYA-RXN TRANS-RXN-106
ARGSUCCINLYA-RXN R601-RXN
ARGSUCCINLYA-RXN ASPARTASE-RXN
ARGSUCCINLYA-RXN ARGDECARBOX-RXN
ARGSUCCINLYA-RXN ARGININE-N-SUCCINYLTRANSFERASE-RXN
ARGSUCCINLYA-RXN TRANS-RXN-121B
ARGSUCCINLYA-RXN RXN-9772
ARGSUCCINLYA-RXN RXN0-5345
ABC-2-RXN RXN0-295
ABC-2-RXN TRANS-RXN-10
ABC-2-RXN TRANS-RXN-40
RXN-7282 2-OXOPENT-4-ENOATE-HYDRATASE-RXN
DEOXYINOPHOSPHOR-RXN DEOXYADENPHOSPHOR-RXN
DEOXYINOPHOSPHOR-RXN RXN0-284
DEOXYINOPHOSPHOR-RXN TRANS-RXN-108E
DEOXYINOPHOSPHOR-RXN HYPOXANPRIBOSYLTRAN-RXN
DEOXYINOPHOSPHOR-RXN DEOXYGUANPHOSPHOR-RXN
DEOXYINOPHOSPHOR-RXN RXN-7682
DEOXYINOPHOSPHOR-RXN INOPHOSPHOR-RXN
DEOXYINOPHOSPHOR-RXN INOSINE-NUCLEOSIDASE-RXN
DEOXYINOPHOSPHOR-RXN URA-PHOSPH-RXN
DEOXYINOPHOSPHOR-RXN THYM-PHOSPH-RXN
RXN0-5460 RXN0-6720
RXN0-5460 GPH-RXN
RXN0-5460 RXN0-5470
RXN0-5461 RXN0-6720
RXN0-5461 RXN0-5460
RXN0-5461 RXN0-5470
DTDPRHAMSYNTHMULTI-RXN RFFTRANS-RXN
DTDPRHAMSYNTHMULTI-RXN DTDPDEHYRHAMREDUCT-RXN
DTDPRHAMSYNTHMULTI-RXN DTDPGLUCDEHYDRAT-RXN
DTDPRHAMSYNTHMULTI-RXN DTDPDEHYDRHAMEPIM-RXN
DTDPRHAMSYNTHMULTI-RXN RXN0-5129
ACETYLORNTRANSAM-RXN RXN-8645
ACETYLORNTRANSAM-RXN 2.6.1.7-RXN
ACETYLORNTRANSAM-RXN PHEAMINOTRANS-RXN
ACETYLORNTRANSAM-RXN RXN0-299
ACETYLORNTRANSAM-RXN ASPAMINOTRANS-RXN
ACETYLORNTRANSAM-RXN RFFTRANS-RXN
ACETYLORNTRANSAM-RXN PUTTRANSAM-RXN
ACETYLORNTRANSAM-RXN SUCCINYLDIAMINOPIMTRANS-RXN
ACETYLORNTRANSAM-RXN SUCCORNTRANSAM-RXN
ACETYLORNTRANSAM-RXN RXN0-1863
ACETYLORNTRANSAM-RXN 2.5.1.64-RXN
ACETYLORNTRANSAM-RXN PSERTRANSAMPYR-RXN
ACETYLORNTRANSAM-RXN GABATRANSAM-RXN
ACETYLORNTRANSAM-RXN 2OXOGLUTARATEDEH-RXN
ACETYLORNTRANSAM-RXN BRANCHED-CHAINAMINOTRANSFERLEU-RXN
ACETYLORNTRANSAM-RXN PYRDAMPTRANS-RXN
ACETYLORNTRANSAM-RXN 2OXOGLUTDECARB-RXN
ACETYLORNTRANSAM-RXN TRANS-RXN-23
ACETYLORNTRANSAM-RXN RXN0-986
ACETYLORNTRANSAM-RXN TYRAMINOTRANS-RXN
ACETYLORNTRANSAM-RXN CYSTEINE-AMINOTRANSFERASE-RXN
ACETYLORNTRANSAM-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN
ACETYLORNTRANSAM-RXN RXN0-984
ACETYLORNTRANSAM-RXN RXN0-985
ACETYLORNTRANSAM-RXN PSERTRANSAM-RXN
ACETYLORNTRANSAM-RXN BRANCHED-CHAINAMINOTRANSFERVAL-RXN
ACETYLORNTRANSAM-RXN HISTAMINOTRANS-RXN
ACETYLORNTRANSAM-RXN RXN-12353
ACETYLORNTRANSAM-RXN DIAMTRANSAM-RXN
ACETYLORNTRANSAM-RXN RXN0-1144
ACETYLORNTRANSAM-RXN ACETYLORNDEACET-RXN
PPPGPPHYDRO-RXN RXN0-6707
PPPGPPHYDRO-RXN PPGPPSYN-RXN
THREOSPON-RXN AMACETOXID-RXN
THREOSPON-RXN AMINOPROPDEHYDROG-RXN
MANNONOXIDOREDUCT-RXN MANNONDEHYDRAT-RXN
MANNONOXIDOREDUCT-RXN TRANS-RXN-81
MANNONOXIDOREDUCT-RXN GLUCUROISOM-RXN
MANNONOXIDOREDUCT-RXN RXN0-4161
AMPSYN-RXN TRANS-RXN-106
AMPSYN-RXN FUMHYDR-RXN
AMPSYN-RXN SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
AMPSYN-RXN ARGSUCCINLYA-RXN
AMPSYN-RXN R601-RXN
AMPSYN-RXN ASPARTASE-RXN
AMPSYN-RXN RXN0-5245
AMPSYN-RXN TRANS-RXN-121B
AMPSYN-RXN RXN-9772
FORMYLTHFDEFORMYL-RXN GCVMULTI-RXN
FORMYLTHFDEFORMYL-RXN TRANS-RXN-1
FORMYLTHFDEFORMYL-RXN RXN0-443
FORMYLTHFDEFORMYL-RXN DIHYDROFOLATEREDUCT-RXN
FORMYLTHFDEFORMYL-RXN PYRIMSYN1-RXN
FORMYLTHFDEFORMYL-RXN FORMATETHFLIG-RXN
FORMYLTHFDEFORMYL-RXN RXN0-1382
FORMYLTHFDEFORMYL-RXN AICARTRANSFORM-RXN
FORMYLTHFDEFORMYL-RXN RXN0-3281
FORMYLTHFDEFORMYL-RXN FORMATEDEHYDROG-RXN
FORMYLTHFDEFORMYL-RXN GLYOHMETRANS-RXN
FORMYLTHFDEFORMYL-RXN HOMOCYSMETB12-RXN
FORMYLTHFDEFORMYL-RXN GART-RXN
FORMYLTHFDEFORMYL-RXN GCVT-RXN
FORMYLTHFDEFORMYL-RXN GARTRANSFORMYL2-RXN
FORMYLTHFDEFORMYL-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
FORMYLTHFDEFORMYL-RXN RXN-12274
FORMYLTHFDEFORMYL-RXN RXN-2881
FORMYLTHFDEFORMYL-RXN FHLMULTI-RXN
GLUTRNAREDUCT-RXN GSAAMINOTRANS-RXN
GLUTRNAREDUCT-RXN GLURS-RXN
DCTP-DEAM-RXN DUTP-PYROP-RXN
RXN-1381 RXN-1623
RXN-1381 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
DTDPGLUCDEHYDRAT-RXN RFFTRANS-RXN
DTDPGLUCDEHYDRAT-RXN DTDPRHAMSYNTHMULTI-RXN
DTDPGLUCDEHYDRAT-RXN DTDPDEHYDRHAMEPIM-RXN
DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN
ABC-42-RXN ALLOSE-KINASE-RXN
ABC-42-RXN RXN0-4942
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN GCVMULTI-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN GART-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN GCVT-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN DIHYDROFOLATEREDUCT-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN FORMATETHFLIG-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN AICARTRANSFORM-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN RXN-2881
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN GLYOHMETRANS-RXN
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN HOMOCYSMETB12-RXN
DAHPSYN-RXN RXN0-2461
DAHPSYN-RXN 3-DEHYDROQUINATE-SYNTHASE-RXN
DAHPSYN-RXN RXN0-6717
DAHPSYN-RXN TRANSALDOL-RXN
DAHPSYN-RXN RXN0-17
DAHPSYN-RXN TRANS-RXN-158A
DAHPSYN-RXN TRANS-RXN-155
DAHPSYN-RXN TRANS-RXN-153
DAHPSYN-RXN TRANS-RXN-158
DAHPSYN-RXN TRANS-RXN-157
DAHPSYN-RXN TRANS-RXN-156
DAHPSYN-RXN ERYTH4PDEHYDROG-RXN
DAHPSYN-RXN 2.5.1.19-RXN
DAHPSYN-RXN KDO-8PSYNTH-RXN
DAHPSYN-RXN RXN0-289
DAHPSYN-RXN TRANS-RXN-155B
DAHPSYN-RXN TRANS-RXN-153A
DAHPSYN-RXN TRANS-RXN0-446
DAHPSYN-RXN 2TRANSKETO-RXN
DAHPSYN-RXN TRANS-RXN-161
DAHPSYN-RXN TRANS-RXN-165
DAHPSYN-RXN TRANS-RXN-167A
DAHPSYN-RXN TRANS-RXN-168
DAHPSYN-RXN PEPCARBOX-RXN
DAHPSYN-RXN TRANS-RXN-167
DAHPSYN-RXN 2.7.1.121-RXN
DAHPSYN-RXN TRANS-RXN-169
DAHPSYN-RXN UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
DAHPSYN-RXN 2PGADEHYDRAT-RXN
DAHPSYN-RXN RXN0-2522
PHOSPHOGLUCMUT-RXN GLUC1PURIDYLTRANS-RXN
PHOSPHOGLUCMUT-RXN RXN0-5184
PHOSPHOGLUCMUT-RXN GALACTURIDYLYLTRANS-RXN
PHOSPHOGLUCMUT-RXN RXN0-5182
PHOSPHOGLUCMUT-RXN DTDPGLUCOSEPP-RXN
PHOSPHOGLUCMUT-RXN GLYCOPHOSPHORYL-RXN
PHOSPHOGLUCMUT-RXN GLUCOSE-1-PHOSPHAT-RXN
PHOSPHOGLUCMUT-RXN RXN-10639
PHOSPHOGLUCMUT-RXN GLUC1PADENYLTRANS-RXN
PHOSPHOGLUCMUT-RXN GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN
PHOSPHOGLUCMUT-RXN TREHALOSE6PSYN-RXN
MALATE-DEH-RXN PEPCARBOXYKIN-RXN
MALATE-DEH-RXN MALATE-DEHYDROGENASE-ACCEPTOR-RXN
MALATE-DEH-RXN CITSYN-RXN
MALATE-DEH-RXN TRANS-RXN-106B
MALATE-DEH-RXN 2-METHYLCITRATE-SYNTHASE-RXN
MALATE-DEH-RXN FUMHYDR-RXN
MALATE-DEH-RXN LTARTDEHYDRA-RXN
MALATE-DEH-RXN PEPCARBOX-RXN
MALATE-DEH-RXN TRANS-RXN-121A
MALATE-DEH-RXN ASPAMINOTRANS-RXN
MALATE-DEH-RXN D--TARTRATE-DEHYDRATASE-RXN
MALATE-DEH-RXN MALOX-RXN
MALATE-DEH-RXN PYROXALTRANSAM-RXN
MALATE-DEH-RXN OXALOACETATE-TAUTOMERASE-RXN
3.1.13.3-RXN RXN0-4223
3.1.13.3-RXN RXN0-4961
3.1.13.3-RXN 3.1.26.4-RXN
3.1.13.3-RXN 3.6.1.19-RXN
3.1.13.3-RXN RXN0-6525
3.1.13.3-RXN 3.1.13.5-RXN
3.1.13.3-RXN 3.1.11.1-RXN
3.1.13.3-RXN 3.1.11.2-RXN
PYRIMSYN1-RXN RXN0-443
PYRIMSYN1-RXN RXN0-6985
PYRIMSYN1-RXN FORMATETHFLIG-RXN
PYRIMSYN1-RXN RXN0-1382
PYRIMSYN1-RXN FORMATEDEHYDROG-RXN
PYRIMSYN1-RXN HOMOCYSMETB12-RXN
PYRIMSYN1-RXN R15-RXN
PYRIMSYN1-RXN METHIONINE--TRNA-LIGASE-RXN
PYRIMSYN1-RXN MMUM-RXN
PYRIMSYN1-RXN RXN0-6948
PYRIMSYN1-RXN RXN0-4522
PYRIMSYN1-RXN RXN0-6974
PYRIMSYN1-RXN RNTRACTIV-RXN
PYRIMSYN1-RXN TRANS-RXN-1
PYRIMSYN1-RXN RXN0-5063
PYRIMSYN1-RXN RXN0-3281
PYRIMSYN1-RXN PYRIMSYN3-RXN
PYRIMSYN1-RXN RXN0-6721
PYRIMSYN1-RXN HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
PYRIMSYN1-RXN RXN0-6550
PYRIMSYN1-RXN OHMETPYRKIN-RXN
PYRIMSYN1-RXN GARTRANSFORMYL2-RXN
PYRIMSYN1-RXN RXN-12274
PYRIMSYN1-RXN FHLMULTI-RXN
PYRIMSYN1-RXN RXN0-742
NARQ-RXN NARPQ-RXN
NARQ-RXN NARLQ-RXN
RXN0-5098 RXN0-949
RXN0-5098 RXN0-947
FUC4NACTRANS-RXN TRANS-RXN0-279
FUC4NACTRANS-RXN DTDPKIN-RXN
FUC4NACTRANS-RXN RXN0-5129
GLUCONATE-5-DEHYDROGENASE-RXN TRANS-RXN0-228
GLUCONATE-5-DEHYDROGENASE-RXN RXN0-2701
GLUCONATE-5-DEHYDROGENASE-RXN RXN-7968
GLUCONATE-5-DEHYDROGENASE-RXN RXN-7967
GLUCONATE-5-DEHYDROGENASE-RXN RXN0-6377
GLUCONATE-5-DEHYDROGENASE-RXN TRANS-RXN0-209
GLUCONATE-5-DEHYDROGENASE-RXN DIHYDROPICRED-RXN
GLUCONATE-5-DEHYDROGENASE-RXN 1.1.1.215-RXN
GLUCONATE-5-DEHYDROGENASE-RXN RXN-12105
GLUCONATE-5-DEHYDROGENASE-RXN RXN-12106
GLUCONATE-5-DEHYDROGENASE-RXN 1.1.1.264-RXN
GLUCONATE-5-DEHYDROGENASE-RXN ISPH2-RXN
GLUCONATE-5-DEHYDROGENASE-RXN FMNREDUCT-RXN
GLUCONATE-5-DEHYDROGENASE-RXN HOMOSERDEHYDROG-RXN
GLUCONATE-5-DEHYDROGENASE-RXN R621-RXN
GLUCONATE-5-DEHYDROGENASE-RXN FAD-RED-RXN
GLUCONATE-5-DEHYDROGENASE-RXN RXN0-3381
GLUCONATE-5-DEHYDROGENASE-RXN RXN0-3922
GLUCONATE-5-DEHYDROGENASE-RXN PYRROLINECARBREDUCT-RXN
GLUCONATE-5-DEHYDROGENASE-RXN FMN-RED-RXN
GLUCONATE-5-DEHYDROGENASE-RXN RXN0-884
GLUCONATE-5-DEHYDROGENASE-RXN RXN-2962
GLUCONATE-5-DEHYDROGENASE-RXN R143-RXN
GLUCONATE-5-DEHYDROGENASE-RXN GLYC3PDEHYDROGBIOSYN-RXN
GLUCONATE-5-DEHYDROGENASE-RXN TSA-REDUCT-RXN
GLUCONATE-5-DEHYDROGENASE-RXN NQOR-RXN
GLUCONATE-5-DEHYDROGENASE-RXN YIAE1-RXN
GLUCONATE-5-DEHYDROGENASE-RXN R165-RXN
GLUCONATE-5-DEHYDROGENASE-RXN 6PGLUCONDEHYDROG-RXN
GLUCONATE-5-DEHYDROGENASE-RXN GLUCONOKIN-RXN
GLUCONATE-5-DEHYDROGENASE-RXN 1.5.1.34-RXN
GLUCONATE-5-DEHYDROGENASE-RXN RXN-12445
FPPSYN-RXN RXN-8992
FPPSYN-RXN RXN-8999
FPPSYN-RXN HEMEOSYN-RXN
THIOREDOXIN-REDUCT-NADPH-RXN RXN0-267
THIOREDOXIN-REDUCT-NADPH-RXN RIBONUCLEOSIDE-DIP-REDUCTI-RXN
THIOREDOXIN-REDUCT-NADPH-RXN 1.8.4.13-RXN
THIOREDOXIN-REDUCT-NADPH-RXN RXN0-5468
THIOREDOXIN-REDUCT-NADPH-RXN THIOREDOXIN-RXN
THIOREDOXIN-REDUCT-NADPH-RXN GDPREDUCT-RXN
THIOREDOXIN-REDUCT-NADPH-RXN ADPREDUCT-RXN
THIOREDOXIN-REDUCT-NADPH-RXN 1.8.4.12-RXN
THIOREDOXIN-REDUCT-NADPH-RXN CDPREDUCT-RXN
THIOREDOXIN-REDUCT-NADPH-RXN UDPREDUCT-RXN
THIOREDOXIN-REDUCT-NADPH-RXN RXN0-6385
THIOREDOXIN-REDUCT-NADPH-RXN 1.8.4.8-RXN
THIOREDOXIN-REDUCT-NADPH-RXN RXN0-6277
THIOREDOXIN-REDUCT-NADPH-RXN RXN-8668
THIOREDOXIN-REDUCT-NADPH-RXN 1.8.4.14-RXN
RXN0-1684 ABC-9-RXN
RXN0-1684 RXN0-2261
ABC-63-RXN RXN0-5205
ABC-63-RXN RXN0-5354
ABC-63-RXN RXN0-6471
ABC-63-RXN RXN0-12
ABC-63-RXN TRANS-RXN0-200
ABC-63-RXN RXN0-5347
GKI-RXN 2PGADEHYDRAT-RXN
GKI-RXN 3PGAREARR-RXN
RXN0-1682 RXN0-6938
RXN0-1682 RXN0-2181
RXN0-1682 ABC-10-RXN
COBINAMIDEKIN-RXN COBINPGUANYLYLTRANS-RXN
R140-RXN RXN-1381
R140-RXN ABC-34-RXN
R140-RXN RXN0-5260
R140-RXN RXN-10462
R140-RXN PHOSPHAGLYPSYN-RXN
R140-RXN RXN0-6467
R140-RXN RXN0-5257
R140-RXN RXN0-5258
R140-RXN TRANS-RXN-22
GLYC3PDEHYDROGBIOSYN-RXN ABC-34-RXN
GLYC3PDEHYDROGBIOSYN-RXN RXN0-3922
GLYC3PDEHYDROGBIOSYN-RXN RXN-7967
GLYC3PDEHYDROGBIOSYN-RXN RXN0-5257
GLYC3PDEHYDROGBIOSYN-RXN RXN0-5258
GLYC3PDEHYDROGBIOSYN-RXN TRANS-RXN-22
GLYC3PDEHYDROGBIOSYN-RXN RXN-1381
GLYC3PDEHYDROGBIOSYN-RXN RXN-2962
GLYC3PDEHYDROGBIOSYN-RXN R140-RXN
GLYC3PDEHYDROGBIOSYN-RXN RXN0-5260
GLYC3PDEHYDROGBIOSYN-RXN RXN-10462
GLYC3PDEHYDROGBIOSYN-RXN 1.1.1.264-RXN
GLYC3PDEHYDROGBIOSYN-RXN PHOSPHAGLYPSYN-RXN
GLYC3PDEHYDROGBIOSYN-RXN NQOR-RXN
GLYC3PDEHYDROGBIOSYN-RXN R165-RXN
GLYC3PDEHYDROGBIOSYN-RXN FMNREDUCT-RXN
GLYC3PDEHYDROGBIOSYN-RXN GLUCONATE-5-DEHYDROGENASE-RXN
GLYC3PDEHYDROGBIOSYN-RXN 6PGLUCONDEHYDROG-RXN
GLYC3PDEHYDROGBIOSYN-RXN RXN-12445
GLYC3PDEHYDROGBIOSYN-RXN 1.5.1.34-RXN
METHENYLTHFCYCLOHYDRO-RXN FORMYLTHFDEFORMYL-RXN
METHENYLTHFCYCLOHYDRO-RXN GART-RXN
METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN
METHENYLTHFCYCLOHYDRO-RXN AICARTRANSFORM-RXN
METHENYLTHFCYCLOHYDRO-RXN RXN-6321
METHENYLTHFCYCLOHYDRO-RXN METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
METHENYLTHFCYCLOHYDRO-RXN RXN0-1862
CARBOXYLESTERASE-RXN LYSOPHOSPHOLIPASE-RXN
CARBOXYLESTERASE-RXN ALDEHYDE-DEHYDROGENASE-NADP+-RXN
CARBOXYLESTERASE-RXN ALKAPHOSPHA-RXN
CARBOXYLESTERASE-RXN ACID-PHOSPHATASE-RXN
CARBOXYLESTERASE-RXN R4-RXN
CARBOXYLESTERASE-RXN 1.2.99.7-RXN
CARBOXYLESTERASE-RXN ACYL-COA-HYDROLASE-RXN
CARBOXYLESTERASE-RXN ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN
BETA-PHOSPHOGLUCOMUTASE-RXN UHPC-RXN
BETA-PHOSPHOGLUCOMUTASE-RXN GLU6PDEHYDROG-RXN
BETA-PHOSPHOGLUCOMUTASE-RXN GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN
BETA-PHOSPHOGLUCOMUTASE-RXN RXN0-963
BETA-PHOSPHOGLUCOMUTASE-RXN PGLUCISOM-RXN
BETA-PHOSPHOGLUCOMUTASE-RXN TRANS-RXN-33
OXALYL-COA-DECARBOXYLASE-RXN RXN0-1382
DSBBPROT-RXN DISULFOXRED-RXN
TDPFUCACTRANS-RXN FUC4NACTRANS-RXN
GLYCOLATEDEHYDRO-RXN OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN
GLYCOLATEDEHYDRO-RXN THTOREDUCT-RXN
GLYCOLATEDEHYDRO-RXN RXN0-5239
GLYCOLATEDEHYDRO-RXN RXN0-1
GLYCOLATEDEHYDRO-RXN 4OH2OXOGLUTARALDOL-RXN
GLYCOLATEDEHYDRO-RXN ISOCIT-CLEAV-RXN
GLYCOLATEDEHYDRO-RXN RXN-11319
GLYCOLATEDEHYDRO-RXN RXN-12120
GLYCOLATEDEHYDRO-RXN GLYOCARBOLIG-RXN
GLYCOLATEDEHYDRO-RXN SELENOCYSTEINE-LYASE-RXN
GLYCOLATEDEHYDRO-RXN 1.2.99.7-RXN
GLYCOLATEDEHYDRO-RXN RXN0-1982
GLYCOLATEDEHYDRO-RXN RXN0-6371
GLYCOLATEDEHYDRO-RXN HYDROXYLAMINE-REDUCTASE-RXN
GLYCOLATEDEHYDRO-RXN RXN0-4462
GLYCOLATEDEHYDRO-RXN GLYOXYLATE-REDUCTASE-NADP+-RXN
GLYCOLATEDEHYDRO-RXN RXN0-6461
GLYCOLATEDEHYDRO-RXN MALSYN-RXN
GLYCOLATEDEHYDRO-RXN HYDGLUTSYN-RXN
GLYCOLATEDEHYDRO-RXN CROBETREDUCT-RXN
